date,state,death,deathConfirmed,deathIncrease,deathProbable,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease,inIcuCumulative,inIcuCurrently,negative,negativeIncrease,negativeTestsAntibody,negativeTestsPeopleAntibody,negativeTestsViral,onVentilatorCumulative,onVentilatorCurrently,positive,positiveCasesViral,positiveIncrease,positiveScore,positiveTestsAntibody,positiveTestsAntigen,positiveTestsPeopleAntibody,positiveTestsPeopleAntigen,positiveTestsViral,recovered,totalTestEncountersViral,totalTestEncountersViralIncrease,totalTestResults,totalTestResultsIncrease,totalTestsAntibody,totalTestsAntigen,totalTestsPeopleAntibody,totalTestsPeopleAntigen,totalTestsPeopleViral,totalTestsPeopleViralIncrease,totalTestsViral,totalTestsViralIncrease
2021-03-06,TN,11543,9278.0,9,2265.0,18870.0,18870.0,879.0,33.0,,223.0,,0.0,,,6119050.0,,127.0,782206.0,653905.0,1312.0,0.0,,140582.0,,,753695.0,756793.0,,0.0,6872745.0,16164.0,,1430665.0,,,,0.0,6872745.0,16164.0
2021-03-06,TX,44367,,233,,,,4921.0,0.0,,1503.0,,0.0,,,,,,2683865.0,2318522.0,5570.0,0.0,157037.0,211546.0,,,2622781.0,2491753.0,,0.0,19831344.0,11292.0,1025375.0,2630435.0,,,,0.0,19831344.0,11292.0
2021-03-06,UT,1975,,5,,14867.0,14867.0,216.0,26.0,2344.0,77.0,1557089.0,3556.0,,,2557616.0,822.0,,374438.0,,570.0,0.0,,60002.0,,57529.0,345677.0,358249.0,,0.0,2903293.0,8211.0,,1000187.0,,370352.0,1873342.0,3904.0,2903293.0,8211.0
2021-03-06,VA,9519,8090.0,91,1429.0,24637.0,24637.0,1164.0,123.0,,263.0,,0.0,,,,,160.0,584537.0,460273.0,1477.0,0.0,28805.0,124666.0,,,561305.0,,6018284.0,21456.0,6018284.0,21456.0,223817.0,1449641.0,,,,0.0,,0.0
2021-03-06,VI,25,25.0,0,,,,,0.0,,,46167.0,0.0,,,,,,2714.0,,0.0,0.0,,,,,,2559.0,,0.0,48881.0,0.0,,,,,48961.0,0.0,,0.0
2021-03-06,VT,208,,1,,,,26.0,0.0,,2.0,319417.0,697.0,,,,,,15964.0,15519.0,145.0,0.0,,,,,,13305.0,,0.0,1115467.0,8171.0,,,,,334936.0,840.0,1115467.0,8171.0
2021-03-06,WA,5041,,9,,19556.0,19556.0,431.0,56.0,,98.0,,0.0,,,5044931.0,,30.0,343868.0,324469.0,778.0,0.0,,,,,324428.0,,5369716.0,25314.0,5369716.0,25314.0,,,,,,0.0,,0.0
2021-03-06,WI,7102,6478.0,8,624.0,26432.0,26432.0,260.0,45.0,2271.0,77.0,2644343.0,2161.0,,,,,,621277.0,566364.0,614.0,0.0,,,,,,552642.0,7061402.0,24321.0,7061402.0,24321.0,,,,,3210707.0,2367.0,,0.0
2021-03-06,WV,2323,1979.0,5,344.0,,,196.0,0.0,,56.0,,0.0,,,,,27.0,133290.0,106513.0,326.0,0.0,,,,,,124983.0,,0.0,2230102.0,11614.0,32961.0,,,,,0.0,2230102.0,11614.0
2021-03-06,WY,682,,0,,1391.0,1391.0,21.0,0.0,,,182264.0,0.0,,,602513.0,,,54764.0,46397.0,0.0,0.0,,,,,38993.0,53550.0,,0.0,649293.0,0.0,,,,,228661.0,0.0,649293.0,0.0
2021-03-05,AK,305,,2,,1293.0,1293.0,33.0,3.0,,,,0.0,,,1660758.0,,2.0,56886.0,,141.0,0.0,,,,,68693.0,,,0.0,1731628.0,7144.0,,,,,,0.0,1731628.0,7144.0
2021-03-05,AL,10122,7943.0,28,2179.0,45976.0,45976.0,526.0,169.0,2672.0,,1924758.0,4223.0,,,,1514.0,,498887.0,391369.0,811.0,0.0,,,,,,295690.0,,0.0,2316127.0,4920.0,,,119005.0,,2316127.0,4920.0,,0.0
2021-03-05,AR,5283,4291.0,10,992.0,14903.0,14903.0,359.0,27.0,,153.0,2472738.0,8452.0,,,2472738.0,1530.0,86.0,324326.0,255365.0,570.0,0.0,,,,81647.0,,314732.0,,0.0,2728103.0,8874.0,,,,479119.0,,0.0,2728103.0,8874.0
2021-03-05,AS,0,,0,,,,,0.0,,,2140.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,2140.0,0.0,,,,,,0.0,2140.0,0.0
2021-03-05,AZ,16269,14339.0,84,1930.0,57819.0,57819.0,1043.0,72.0,,325.0,3050890.0,18778.0,,,,,154.0,823384.0,767560.0,2276.0,0.0,,,,,,,,0.0,7827570.0,51727.0,579560.0,,441664.0,,3818450.0,20834.0,7827570.0,51727.0
2021-03-05,CA,53448,,400,,,,4714.0,0.0,,1236.0,,0.0,,,,,,3493126.0,3493126.0,4659.0,0.0,,,,,,,,0.0,49294503.0,146818.0,,,,,,0.0,49294503.0,146818.0
2021-03-05,CO,5986,5250.0,12,736.0,23863.0,23863.0,356.0,72.0,,,2193953.0,5212.0,366328.0,,,,,434654.0,410054.0,1633.0,0.0,61933.0,,,,,,6343360.0,33127.0,6343360.0,33127.0,430938.0,,,,2604007.0,6312.0,,0.0
2021-03-05,CT,7704,6327.0,11,1377.0,,,428.0,0.0,,,,0.0,,,6188566.0,,,285330.0,265709.0,830.0,0.0,,22245.0,,,323284.0,,,0.0,6520366.0,41868.0,,396680.0,,,,0.0,6520366.0,41868.0
2021-03-05,DC,1027,,3,,,,160.0,0.0,,45.0,,0.0,,,,,19.0,41122.0,,108.0,0.0,,,,,,29417.0,1247637.0,5821.0,1247637.0,5821.0,,,,,439513.0,1038.0,,0.0
2021-03-05,DE,1453,1317.0,9,136.0,,,127.0,0.0,,15.0,542791.0,1020.0,,,,,,87874.0,83187.0,231.0,0.0,,,,,91372.0,,1417318.0,3678.0,1417318.0,3678.0,,,,,630665.0,1251.0,,0.0
2021-03-05,FL,32093,,138,,81902.0,81902.0,3419.0,302.0,,,9296590.0,26910.0,864153.0,816231.0,16788533.0,,,1900598.0,1542400.0,5876.0,0.0,190026.0,,178979.0,,2490463.0,,22186763.0,106925.0,22186763.0,106925.0,1054711.0,,995580.0,,11197188.0,32786.0,19371172.0,77877.0
2021-03-05,GA,17815,15526.0,65,2289.0,56627.0,56627.0,2099.0,115.0,9236.0,,,0.0,,,,,,1019509.0,826117.0,2081.0,0.0,77232.0,166895.0,,,801097.0,,,0.0,7315477.0,35861.0,480456.0,1463362.0,,,,0.0,7315477.0,35861.0
2021-03-05,GU,133,,2,,,,2.0,0.0,,1.0,112887.0,538.0,,,,,1.0,7748.0,7539.0,1.0,0.0,27.0,248.0,,,,7590.0,,0.0,120635.0,539.0,358.0,9299.0,,,,0.0,120426.0,539.0
2021-03-05,HI,443,443.0,2,,2225.0,2225.0,28.0,0.0,,5.0,,0.0,,,,,3.0,28561.0,27753.0,95.0,0.0,,,,,27648.0,,1136395.0,5302.0,1136395.0,5302.0,,,,,,0.0,,0.0
2021-03-05,IA,5549,,13,,,,176.0,0.0,,39.0,1041604.0,1549.0,,93908.0,2421684.0,,9.0,281765.0,281765.0,374.0,0.0,,60505.0,19454.0,57011.0,305649.0,318996.0,,0.0,1323369.0,1923.0,,1381718.0,113413.0,246773.0,1325769.0,1924.0,2742341.0,7564.0
2021-03-05,ID,1876,1649.0,0,227.0,7164.0,7164.0,139.0,20.0,1242.0,32.0,504925.0,1234.0,,,,,,172587.0,139871.0,299.0,0.0,,,,,,95524.0,,0.0,644796.0,1438.0,,123809.0,,,644796.0,1438.0,1100276.0,3452.0
2021-03-05,IL,22946,20700.0,44,2246.0,,,1166.0,0.0,,263.0,,0.0,,,,,121.0,1194702.0,,1442.0,0.0,,,,,,,,0.0,18492848.0,103336.0,,,,,,0.0,18492848.0,103336.0
2021-03-05,IN,12697,12263.0,34,434.0,43104.0,43104.0,730.0,60.0,7588.0,123.0,2473358.0,4481.0,,,,,64.0,665285.0,,839.0,0.0,,,,,758078.0,,,0.0,8171222.0,37626.0,,,,,3138643.0,5320.0,8171222.0,37626.0
2021-03-05,KS,4812,,-4,,9387.0,9387.0,235.0,32.0,2554.0,50.0,974686.0,5035.0,,,,411.0,22.0,295861.0,,752.0,0.0,,,,,,,,0.0,1270547.0,5787.0,,602322.0,,,1270547.0,5787.0,2525259.0,21021.0
2021-03-05,KY,4754,4311.0,22,443.0,19380.0,19380.0,606.0,16.0,4023.0,179.0,,0.0,,,,,76.0,409345.0,313491.0,905.0,0.0,9894.0,37518.0,,,251729.0,48038.0,,0.0,3969899.0,15260.0,111829.0,506024.0,,,,0.0,3969899.0,15260.0
2021-03-05,LA,9716,9007.0,30,709.0,,,538.0,0.0,,,5241101.0,18643.0,,,,,77.0,433045.0,371994.0,518.0,0.0,,,,,,415954.0,,0.0,5674146.0,19161.0,,466494.0,,,,0.0,5613095.0,19007.0
2021-03-05,MA,16322,15992.0,26,330.0,19713.0,19713.0,716.0,0.0,,180.0,4388938.0,8907.0,,,,,109.0,588209.0,556307.0,1899.0,0.0,,,15425.0,,664893.0,508745.0,,0.0,16628614.0,106263.0,,,156185.0,574434.0,4945245.0,10584.0,16628614.0,106263.0
2021-03-05,MD,7930,7748.0,8,182.0,35378.0,35378.0,849.0,74.0,,229.0,3024949.0,6829.0,,169779.0,,,,385678.0,385678.0,913.0,0.0,,,28360.0,,470625.0,9701.0,,0.0,8024078.0,41728.0,,,198139.0,,3410627.0,7742.0,8024078.0,41728.0
2021-03-05,ME,704,681.0,-1,23.0,1560.0,1560.0,74.0,11.0,,27.0,,0.0,14232.0,,,,10.0,45452.0,35636.0,225.0,0.0,869.0,10587.0,,,41262.0,12833.0,,0.0,1644587.0,11279.0,15113.0,209745.0,,,,0.0,1644587.0,11279.0
2021-03-05,MI,16601,15610.0,12,991.0,,,866.0,0.0,,222.0,,0.0,,,9833789.0,,97.0,654380.0,594765.0,1791.0,0.0,,,,,750946.0,541258.0,,0.0,10584735.0,46112.0,535084.0,,,,,0.0,10584735.0,46112.0
2021-03-05,MN,6534,6261.0,13,273.0,25938.0,25938.0,224.0,42.0,5352.0,57.0,3043308.0,7310.0,,,,,,488170.0,463969.0,796.0,0.0,,,,,,474175.0,7058033.0,34207.0,7058033.0,34207.0,,444689.0,,,3507277.0,7978.0,,0.0
2021-03-05,MO,8158,,8,,,,1019.0,0.0,,202.0,1872325.0,3724.0,126530.0,,4001529.0,,135.0,479966.0,479966.0,430.0,0.0,24695.0,83209.0,,,529982.0,,,0.0,4541067.0,16593.0,151424.0,892648.0,135245.0,362075.0,2352291.0,4154.0,4541067.0,16593.0
2021-03-05,MP,2,2.0,0,,4.0,4.0,,0.0,,,17429.0,0.0,,,,,,144.0,144.0,0.0,0.0,,,,,,29.0,,0.0,17573.0,0.0,,,,,17542.0,0.0,26131.0,0.0
2021-03-05,MS,6783,4724.0,19,2059.0,9162.0,9162.0,445.0,0.0,,99.0,1459374.0,0.0,,,,,53.0,296745.0,183930.0,591.0,0.0,,,,,,278162.0,,0.0,1756119.0,591.0,81986.0,748339.0,,,,0.0,1642348.0,0.0
2021-03-05,MT,1379,,4,,4610.0,4610.0,67.0,2.0,,12.0,,0.0,,,,,7.0,100656.0,95509.0,125.0,0.0,,,,,,97541.0,,0.0,1096913.0,5391.0,,,,,,0.0,1096913.0,5391.0
2021-03-05,NC,11446,10125.0,47,1321.0,,,1226.0,0.0,,314.0,,0.0,,,,,,870149.0,758115.0,2093.0,0.0,,,,,,,,0.0,9650184.0,44487.0,,798257.0,,,,0.0,9650184.0,44487.0
2021-03-05,ND,1478,,0,,3875.0,3875.0,22.0,0.0,567.0,3.0,305910.0,312.0,,,,,,100278.0,94866.0,94.0,0.0,,,,,,98164.0,1422537.0,2917.0,1422537.0,2917.0,,154678.0,,,406188.0,406.0,1533007.0,4170.0
2021-03-05,NE,2112,,20,,6226.0,6226.0,143.0,69.0,,,769232.0,1102.0,,,2173557.0,,,202310.0,,337.0,0.0,,,,,235280.0,156510.0,,0.0,2411545.0,7859.0,,,,,972080.0,1441.0,2411545.0,7859.0
2021-03-05,NH,1178,,0,,1126.0,1126.0,90.0,-1.0,348.0,,577690.0,445.0,,,,,,76422.0,53755.0,244.0,0.0,,,,,,73004.0,,0.0,1481488.0,7047.0,39484.0,201268.0,37863.0,,631445.0,619.0,1481488.0,7047.0
2021-03-05,NJ,23521,21124.0,30,2397.0,65254.0,65254.0,1881.0,1117.0,,389.0,10186941.0,90590.0,,,,,223.0,806370.0,715889.0,3701.0,0.0,,,,,,,,0.0,10993311.0,94291.0,,,,,,0.0,10902830.0,96433.0
2021-03-05,NM,3787,,18,,13229.0,13229.0,183.0,14.0,,,,0.0,,,,,,186460.0,,304.0,0.0,,,,,,153376.0,,0.0,2757994.0,19260.0,,,,,,0.0,2757994.0,19260.0
2021-03-05,NV,5020,,15,,,,393.0,0.0,,88.0,1127378.0,2124.0,,,,,49.0,295460.0,295460.0,391.0,0.0,,,,,,,2754332.0,8024.0,2754332.0,8024.0,,,,,1422838.0,2515.0,,0.0
2021-03-05,NY,38891,,95,,,,5034.0,0.0,,1030.0,,0.0,,,,,700.0,1666733.0,,8956.0,0.0,,,,,,,39194200.0,296935.0,39194200.0,296935.0,,,,,,0.0,,0.0
2021-03-05,OH,17656,14752.0,467,2594.0,50782.0,50782.0,919.0,87.0,7184.0,266.0,,0.0,,,,,185.0,976230.0,834857.0,1750.0,0.0,,85756.0,,,861702.0,921707.0,,0.0,10187678.0,43131.0,,1751798.0,,,,0.0,10187678.0,43131.0
2021-03-05,OK,4534,,0,,24157.0,24157.0,366.0,54.0,,109.0,3135060.0,8299.0,,,3135060.0,,,427558.0,,917.0,0.0,21760.0,,,,389240.0,410778.0,,0.0,3562618.0,9216.0,148204.0,,,,,0.0,3536729.0,9046.0
2021-03-05,OR,2284,,32,,8699.0,8699.0,154.0,17.0,,30.0,,0.0,,,3571922.0,,14.0,156673.0,,386.0,0.0,,,,,226145.0,,,0.0,3798067.0,10629.0,,,,,,0.0,3798067.0,10629.0
2021-03-05,PA,24262,,43,,,,1587.0,0.0,,325.0,3926038.0,10767.0,,,,,173.0,944196.0,811019.0,2757.0,0.0,,,,,,859218.0,10629284.0,59517.0,10629284.0,59517.0,,,,,4737057.0,12998.0,,0.0
2021-03-05,PR,2056,1747.0,3,309.0,,,136.0,0.0,,23.0,305972.0,0.0,,,395291.0,,18.0,101066.0,93114.0,199.0,0.0,83339.0,,,,20103.0,91833.0,,0.0,407038.0,199.0,,,,,,0.0,415664.0,0.0
2021-03-05,RI,2541,,2,,9020.0,9020.0,141.0,18.0,,25.0,674515.0,1387.0,,,2935432.0,,16.0,128121.0,,394.0,0.0,,,,,152549.0,,3087981.0,22869.0,3087981.0,22869.0,,,,,802636.0,1781.0,,0.0
2021-03-05,SC,8699,7697.0,39,1002.0,20605.0,20605.0,664.0,63.0,,163.0,4603549.0,25299.0,106319.0,,4473811.0,,88.0,523258.0,448275.0,1695.0,0.0,27965.0,110026.0,,,578013.0,230793.0,,0.0,5126807.0,26994.0,134284.0,893871.0,,,,0.0,5051824.0,26489.0
2021-03-05,SD,1896,,0,,6681.0,6681.0,74.0,17.0,,16.0,313260.0,839.0,,,,,8.0,113229.0,100412.0,164.0,0.0,,,,,104870.0,109237.0,,0.0,698456.0,1800.0,,,,,426489.0,1003.0,698456.0,1800.0
2021-03-05,TN,11534,9272.0,33,2262.0,18837.0,18837.0,939.0,58.0,,246.0,,0.0,,,6103817.0,,135.0,780894.0,653053.0,1445.0,0.0,,139970.0,,,752764.0,755474.0,,0.0,6856581.0,21699.0,,1420353.0,,,,0.0,6856581.0,21699.0
2021-03-05,TX,44134,,256,,,,5065.0,0.0,,1530.0,,0.0,,,,,,2678295.0,2314187.0,6853.0,0.0,156198.0,210359.0,,,2622199.0,2470308.0,,0.0,19820052.0,55875.0,1025537.0,2624414.0,,,,0.0,19820052.0,55875.0
2021-03-05,UT,1970,,15,,14841.0,14841.0,238.0,58.0,2339.0,85.0,1553533.0,3773.0,,,2549818.0,820.0,,373868.0,,1160.0,0.0,,59774.0,,57308.0,345264.0,357312.0,,0.0,2895082.0,8713.0,,989804.0,,367204.0,1869438.0,4125.0,2895082.0,8713.0
2021-03-05,VA,9428,8049.0,71,1379.0,24514.0,24514.0,1222.0,100.0,,254.0,,0.0,,,,,150.0,583060.0,458696.0,1652.0,0.0,28595.0,124169.0,,,560226.0,,5996828.0,24556.0,5996828.0,24556.0,223275.0,1434691.0,,,,0.0,,0.0
2021-03-05,VI,25,25.0,0,,,,,0.0,,,46167.0,160.0,,,,,,2714.0,,10.0,0.0,,,,,,2559.0,,0.0,48881.0,170.0,,,,,48961.0,137.0,,0.0
2021-03-05,VT,207,,0,,,,26.0,0.0,,4.0,318720.0,634.0,,,,,,15819.0,15376.0,133.0,0.0,,,,,,13145.0,,0.0,1107296.0,12441.0,,,,,334096.0,765.0,1107296.0,12441.0
2021-03-05,WA,5032,,20,,19500.0,19500.0,413.0,34.0,,108.0,,0.0,,,5020273.0,,57.0,343090.0,323839.0,854.0,0.0,,,,,323771.0,,5344402.0,24021.0,5344402.0,24021.0,,,,,,0.0,,0.0
2021-03-05,WI,7094,6477.0,12,617.0,26387.0,26387.0,260.0,57.0,2268.0,77.0,2642182.0,3034.0,,,,,,620663.0,566158.0,721.0,0.0,,,,,,552311.0,7037081.0,28542.0,7037081.0,28542.0,,,,,3208340.0,3384.0,,0.0
2021-03-05,WV,2318,1971.0,9,347.0,,,200.0,0.0,,55.0,,0.0,,,,,28.0,132964.0,106259.0,287.0,0.0,,,,,,124502.0,,0.0,2218488.0,10812.0,32864.0,,,,,0.0,2218488.0,10812.0
2021-03-05,WY,682,,0,,1391.0,1391.0,21.0,2.0,,,182264.0,307.0,,,602513.0,,,54764.0,46397.0,79.0,0.0,,,,,38993.0,53550.0,,0.0,649293.0,3114.0,,,,,228661.0,376.0,649293.0,3114.0
2021-03-04,AK,303,,0,,1290.0,1290.0,32.0,5.0,,,,0.0,,,1653763.0,,2.0,56745.0,,140.0,0.0,,,,,68549.0,,,0.0,1724484.0,13466.0,,,,,,0.0,1724484.0,13466.0
2021-03-04,AL,10094,7920.0,65,2174.0,45807.0,45807.0,544.0,84.0,2666.0,,1920535.0,4990.0,,,,1513.0,,498076.0,390672.0,922.0,0.0,,,,,,295690.0,,0.0,2311207.0,5890.0,,,118631.0,,2311207.0,5890.0,,0.0
2021-03-04,AR,5273,4283.0,12,990.0,14876.0,14876.0,397.0,50.0,,165.0,2464286.0,8977.0,,,2464286.0,1525.0,91.0,323756.0,254943.0,403.0,0.0,,,,81463.0,,314207.0,,0.0,2719229.0,9283.0,,,,474331.0,,0.0,2719229.0,9283.0
2021-03-04,AS,0,,0,,,,,0.0,,,2140.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,2140.0,0.0,,,,,,0.0,2140.0,0.0
2021-03-04,AZ,16185,14264.0,96,1921.0,57747.0,57747.0,1072.0,50.0,,343.0,3032112.0,9402.0,,,,,165.0,821108.0,765504.0,1154.0,0.0,,,,,,,,0.0,7775843.0,36482.0,578537.0,,441041.0,,3797616.0,10375.0,7775843.0,36482.0
2021-03-04,CA,53048,,273,,,,4967.0,0.0,,1327.0,,0.0,,,,,,3488467.0,3488467.0,3504.0,0.0,,,,,,,,0.0,49147685.0,119637.0,,,,,,0.0,49147685.0,119637.0
2021-03-04,CO,5974,5238.0,4,736.0,23791.0,23791.0,355.0,56.0,,,2188741.0,5603.0,364091.0,,,,,433021.0,408954.0,1351.0,0.0,61329.0,,,,,,6310233.0,36564.0,6310233.0,36564.0,428261.0,,,,2597695.0,6832.0,,0.0
2021-03-04,CT,7693,6320.0,15,1373.0,,,433.0,0.0,,,,0.0,,,6147613.0,,,284500.0,264992.0,878.0,0.0,,22088.0,,,322440.0,,,0.0,6478498.0,42863.0,,393486.0,,,,0.0,6478498.0,42863.0
2021-03-04,DC,1024,,1,,,,170.0,0.0,,49.0,,0.0,,,,,18.0,41014.0,,196.0,0.0,,,,,,29287.0,1241816.0,7833.0,1241816.0,7833.0,,,,,438475.0,1619.0,,0.0
2021-03-04,DE,1444,1308.0,4,136.0,,,130.0,0.0,,18.0,541771.0,807.0,,,,,,87643.0,82971.0,218.0,0.0,,,,,91186.0,,1413640.0,3724.0,1413640.0,3724.0,,,,,629414.0,1025.0,,0.0
2021-03-04,FL,31955,,126,,81600.0,81600.0,3566.0,322.0,,,9269680.0,26450.0,847365.0,803582.0,16719252.0,,,1894722.0,1538139.0,5997.0,0.0,176911.0,,166506.0,,2482227.0,,22079838.0,104245.0,22079838.0,104245.0,1024780.0,,970437.0,,11164402.0,32447.0,19293295.0,74448.0
2021-03-04,GA,17750,15462.0,125,2288.0,56512.0,56512.0,2191.0,143.0,9221.0,,,0.0,,,,,,1017428.0,824804.0,2886.0,0.0,76680.0,166192.0,,,799666.0,,,0.0,7279616.0,28189.0,479300.0,1451169.0,,,,0.0,7279616.0,28189.0
2021-03-04,GU,131,,0,,,,5.0,0.0,,1.0,112349.0,424.0,,,,,1.0,7747.0,7538.0,2.0,0.0,24.0,248.0,,,,7590.0,,0.0,120096.0,426.0,357.0,9262.0,,,,0.0,119887.0,426.0
2021-03-04,HI,441,441.0,0,,2225.0,2225.0,28.0,-1.0,,5.0,,0.0,,,,,3.0,28466.0,27699.0,59.0,0.0,,,,,27595.0,,1131093.0,6227.0,1131093.0,6227.0,,,,,,0.0,,0.0
2021-03-04,IA,5536,,35,,,,184.0,0.0,,39.0,1040055.0,2052.0,,93776.0,2414548.0,,11.0,281391.0,281391.0,400.0,0.0,,60354.0,19240.0,56878.0,305285.0,318560.0,,0.0,1321446.0,2452.0,,1372820.0,113067.0,245588.0,1323845.0,2461.0,2734777.0,9441.0
2021-03-04,ID,1876,1649.0,5,227.0,7144.0,7144.0,139.0,13.0,1241.0,32.0,503691.0,1096.0,,,,,,172288.0,139667.0,452.0,0.0,,,,,,95222.0,,0.0,643358.0,1441.0,,123809.0,,,643358.0,1441.0,1096824.0,3953.0
2021-03-04,IL,22902,20668.0,49,2234.0,,,1200.0,0.0,,260.0,,0.0,,,,,128.0,1193260.0,,1740.0,0.0,,,,,,,,0.0,18389512.0,73990.0,,,,,,0.0,18389512.0,73990.0
2021-03-04,IN,12663,12231.0,30,432.0,43044.0,43044.0,692.0,89.0,7567.0,131.0,2468877.0,4795.0,,,,,63.0,664446.0,,935.0,0.0,,,,,757099.0,,,0.0,8133596.0,40539.0,,,,,3133323.0,5730.0,8133596.0,40539.0
2021-03-04,KS,4816,,0,,9355.0,9355.0,203.0,0.0,2541.0,59.0,969651.0,0.0,,,,411.0,23.0,295109.0,,0.0,0.0,,,,,,,,0.0,1264760.0,0.0,,594470.0,,,1264760.0,0.0,2504238.0,0.0
2021-03-04,KY,4732,4292.0,28,440.0,19364.0,19364.0,645.0,60.0,4020.0,172.0,,0.0,,,,,91.0,408440.0,312930.0,1067.0,0.0,9815.0,37408.0,,,251183.0,47992.0,,0.0,3954639.0,14273.0,111691.0,501372.0,,,,0.0,3954639.0,14273.0
2021-03-04,LA,9686,8986.0,18,700.0,,,554.0,0.0,,,5222458.0,24034.0,,,,,74.0,432527.0,371630.0,756.0,0.0,,,,,,415954.0,,0.0,5654985.0,24790.0,,463554.0,,,,0.0,5594088.0,24564.0
2021-03-04,MA,16296,15967.0,44,329.0,19713.0,19713.0,741.0,0.0,,168.0,4380031.0,8554.0,,,,,100.0,586310.0,554630.0,1567.0,0.0,,,15425.0,,662972.0,508745.0,,0.0,16522351.0,102362.0,,,156185.0,571445.0,4934661.0,9964.0,16522351.0,102362.0
2021-03-04,MD,7922,7740.0,3,182.0,35304.0,35304.0,856.0,81.0,,216.0,3018120.0,5941.0,,169779.0,,,,384765.0,384765.0,809.0,0.0,,,28360.0,,469489.0,9691.0,,0.0,7982350.0,33723.0,,,198139.0,,3402885.0,6750.0,7982350.0,33723.0
2021-03-04,ME,705,682.0,0,23.0,1549.0,1549.0,69.0,4.0,,23.0,,0.0,14201.0,,,,8.0,45227.0,35507.0,136.0,0.0,861.0,10511.0,,,41114.0,12827.0,,0.0,1633308.0,11093.0,15074.0,208014.0,,,,0.0,1633308.0,11093.0
2021-03-04,MI,16589,15600.0,39,989.0,,,890.0,0.0,,229.0,,0.0,,,9789502.0,,102.0,652589.0,593279.0,1827.0,0.0,,,,,749121.0,541258.0,,0.0,10538623.0,46486.0,532658.0,,,,,0.0,10538623.0,46486.0
2021-03-04,MN,6521,6248.0,14,273.0,25896.0,25896.0,229.0,33.0,5344.0,59.0,3035998.0,14444.0,,,,,,487374.0,463301.0,940.0,0.0,,,,,,473728.0,7023826.0,62827.0,7023826.0,62827.0,,441373.0,,,3499299.0,15254.0,,0.0
2021-03-04,MO,8150,,2,,,,999.0,0.0,,213.0,1868601.0,3588.0,126213.0,,3985463.0,,136.0,479536.0,479536.0,467.0,0.0,24488.0,82909.0,,,529491.0,,,0.0,4524474.0,16298.0,150900.0,878145.0,134839.0,359455.0,2348137.0,4055.0,4524474.0,16298.0
2021-03-04,MP,2,2.0,0,,4.0,4.0,,0.0,,,17429.0,0.0,,,,,,144.0,144.0,0.0,0.0,,,,,,29.0,,0.0,17573.0,0.0,,,,,17542.0,0.0,26131.0,0.0
2021-03-04,MS,6764,4717.0,21,2047.0,9162.0,9162.0,448.0,0.0,,101.0,1459374.0,0.0,,,,,62.0,296154.0,183586.0,479.0,0.0,,,,,,278162.0,,0.0,1755528.0,479.0,81986.0,748339.0,,,,0.0,1642348.0,0.0
2021-03-04,MT,1375,,2,,4608.0,4608.0,73.0,8.0,,14.0,,0.0,,,,,7.0,100531.0,95413.0,180.0,0.0,,,,,,97499.0,,0.0,1091522.0,4974.0,,,,,,0.0,1091522.0,4974.0
2021-03-04,NC,11399,10083.0,36,1316.0,,,1290.0,0.0,,326.0,,0.0,,,,,,868056.0,756509.0,2502.0,0.0,,,,,,,,0.0,9605697.0,44050.0,,790416.0,,,,0.0,9605697.0,44050.0
2021-03-04,ND,1478,,0,,3875.0,3875.0,22.0,4.0,567.0,3.0,305598.0,94.0,,,,,,100184.0,94807.0,117.0,0.0,,,,,,98071.0,1419620.0,3575.0,1419620.0,3575.0,,152080.0,,,405782.0,211.0,1528837.0,4808.0
2021-03-04,NE,2092,,1,,6157.0,6157.0,151.0,10.0,,,768130.0,1349.0,,,2166160.0,,,201973.0,,365.0,0.0,,,,,234838.0,156048.0,,0.0,2403686.0,11285.0,,,,,970639.0,1714.0,2403686.0,11285.0
2021-03-04,NH,1178,,3,,1127.0,1127.0,92.0,4.0,348.0,,577245.0,1620.0,,,,,,76178.0,53581.0,188.0,0.0,,,,,,72809.0,,0.0,1474441.0,7052.0,39421.0,198915.0,37805.0,,630826.0,1781.0,1474441.0,7052.0
2021-03-04,NJ,23491,21094.0,42,2397.0,64137.0,64137.0,1900.0,87.0,,376.0,10096351.0,0.0,,,,,214.0,802669.0,712585.0,3193.0,0.0,,,,,,,,0.0,10899020.0,3193.0,,,,,,0.0,10806397.0,0.0
2021-03-04,NM,3769,,16,,13215.0,13215.0,177.0,25.0,,,,0.0,,,,,,186156.0,,258.0,0.0,,,,,,151708.0,,0.0,2738734.0,18352.0,,,,,,0.0,2738734.0,18352.0
2021-03-04,NV,5005,,18,,,,407.0,0.0,,97.0,1125254.0,2431.0,,,,,47.0,295069.0,295069.0,385.0,0.0,,,,,,,2746308.0,8243.0,2746308.0,8243.0,,,,,1420323.0,2816.0,,0.0
2021-03-04,NY,38796,,61,,,,5177.0,0.0,,1043.0,,0.0,,,,,712.0,1657777.0,,7593.0,0.0,,,,,,,38897265.0,270089.0,38897265.0,270089.0,,,,,,0.0,,0.0
